source_file,line,question,kg,representation,prompt_type,temperature_label,num_bridges,expected,got,exact_match,partial_match,complete_mismatch,precision_retrieval_rate,incorrect_fdr_rate,recall_hit_rate,miss_rate,f1_score
kgmulsel_temp0_nen_axiom_ttl.jsonl,452,"Which authors, departments, or universities are connected to publications and media resources about topics represented in enslaved-person records?","core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,453,"Which curriculum resources teach topics connected to enslaved individuals, including their names, relationships, occupations, events, owners, locations, and temporal records?","currkg, enslaved",nen,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,454,What people are associated with both cruises or expeditions and scholarly publications?,"core_scholar_rich, gmo",ttl,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,455,"Which scholarly publications and curriculum resources cover historical topics that align with enslaved-person records by demographic category, event type, participant role, place, and period?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,456,Which learning paths include modules about topics represented in publications by people or organizations involved in cruises?,"core_scholar_rich, currkg, gmo",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,457,What publications and learning modules are associated with hazard types represented in the KG?,"core_scholar_rich, currkg, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,458,Which publications are associated with authors or contributors who also participated in cruises or expeditions?,"core_scholar_rich, gmo",axiom,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,459,"Which personas, learning paths, modules, media resources, topics, authors, publications, departments, hazard events, places, and temporal scopes are connected through hazard-related subject matter?","core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,460,"Which learning modules and publications cover topics linked to cruises that have vessels, organizations, samples, or datasets?","core_scholar_rich, currkg, gmo",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,461,Which modules or media resources cover topics corresponding to hazard events recorded for specific geographical places?,"currkg, kwg",axiom,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,462,"What fields of study correspond to cruises, samples, datasets, and hazard-affected places?","core_scholar_rich, gmo, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,463,Which learning modules cover topics that also appear in publications submitted by authors from specific departments?,"core_scholar_rich, currkg",nen,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,464,"What organizations involved in cruises are also associated with universities, departments, or publications?","core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,465,Which scholarly fields of study are represented by publications from people who participated in cruises that collected samples or produced datasets?,"core_scholar_rich, gmo",ttl,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,466,Which cruises have temporal information that overlaps with hazard events in the same or nearby places?,"gmo, kwg",axiom,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,467,"Which curriculum paths connect learner personas to media resources about cruises, vessels, samples, datasets, people, organizations, places, and time periods represented in oceanographic KGs?","currkg, gmo",nen,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,468,"Which curriculum resources teach topics connected to enslaved individuals, including their names, relationships, occupations, events, owners, locations, and temporal records?","currkg, enslaved",ttl,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,469,"Which media resources and publications are associated with the same topic, author name, publication type, or field of study?","core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg",core_scholar_rich,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,470,What authors or departments are associated with publications about places connected to enslaved individuals and hazards?,"core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,471,Which authors or contributors are associated with both educational media and scholarly publications about oceanographic cruise topics?,"core_scholar_rich, currkg, gmo",nen,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,472,Which cruise participants or sponsoring organizations are linked to publications about fields of study associated with hazard-affected regions?,"core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,473,"Which learning media resources reference topics, datasets, cruises, vessels, or samples represented in oceanographic cruise knowledge graphs?","currkg, gmo",ttl,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,474,Which publications are associated with authors or contributors who also participated in cruises or expeditions?,"core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,475,"Which curriculum resources teach topics connected to enslaved individuals, including their names, relationships, occupations, events, owners, locations, and temporal records?","currkg, enslaved",axiom,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,476,"What curriculum modules cover topics related to enslaved people, historical events, occupations, family relationships, or locations?","currkg, enslaved",axiom,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,477,What scholarly publications are associated with places where enslaved individuals and hazard events are both recorded?,"core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,478,What geographical places are recorded in both enslaved-person records and hazard records?,"enslaved, kwg",nen,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,479,Which media resources cover topics associated with cruises that have spatial and temporal information?,"currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,480,"Which organizations or people participated in cruises that collected samples in hazard-affected regions, and what hazard details, damage observations, or climate attributes are linked to those regions?","gmo, kwg",axiom,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,481,"Which places and time periods link enslaved individuals, recorded owners or events, hazard types, and hazard impact details?","enslaved, kwg",nen,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,482,What learning media resources and scholarly publications cover hazard-related topics?,"core_scholar_rich, currkg, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,483,"Which authors, advisors, departments, or universities are linked to publications about places and periods represented in enslaved-person records?","core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,484,What learning resources and scholarly publications cover topics related to enslaved individuals?,"core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,485,"Which publication networks, fields of study, authors, departments, enslaved-person records, owner or relationship records, historical events, hazard types, affected places, temporal extents, and damage or impact details are connected?","core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,486,"Which scholarly publications, authors, departments, fields of study, and submission or publication dates align with enslaved-person records by location, demographic category, occupation, relationship, and historical period?","core_scholar_rich, enslaved",ttl,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,487,"Which learning resources and scholarly publications are associated with oceanographic cruises, vessels, organizations, samples, or research topics?","core_scholar_rich, currkg, gmo",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,488,What learning paths include topics about enslaved individuals or historical records?,"currkg, enslaved",nen,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,489,"What publications and DOI values correspond to research topics involving enslaved individuals by location, time period, or event type?","core_scholar_rich, enslaved",nen,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,490,What fields of study cover historical places that also have enslaved-person records and hazard records?,"core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,491,"What curriculum modules cover climate, hazard, damage, health, demographic, or geographical-place topics?","currkg, kwg",nen,0_shot,temp0.0,2,"currkg, kwg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,492,Which publications discuss fields of study related to places or periods where enslaved-person records overlap with hazard events?,"core_scholar_rich, enslaved, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,493,"Which publications, cruises, vessels, organizations, and hazard events share overlapping places, regions, or time periods?","core_scholar_rich, gmo, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,494,"Which curriculum modules and scholarly publications cover hazard topics with temporal, damage, impact, or climate details?","core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,495,Which learning modules and scholarly publications cover topics linked to enslaved-person records by place or time period?,"core_scholar_rich, currkg, enslaved",nen,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,496,"Which curriculum paths connect learner personas to media resources about cruises, vessels, samples, datasets, people, organizations, places, and time periods represented in oceanographic KGs?","currkg, gmo",ttl,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,497,What publications and learning modules are associated with hazard types represented in the KG?,"core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,498,Which scholarly fields of study are represented by publications from people who participated in cruises that collected samples or produced datasets?,"core_scholar_rich, gmo",ttl,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,499,What learning media resources and scholarly publications share the same or related topics?,"core_scholar_rich, currkg",nen,0_shot,temp0.0,2,"core_scholar_rich, currkg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,500,"Which departments or universities are linked to people, organizations, or fields of study connected to oceanographic cruises?","core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,501,What hazard types are recorded for places associated with enslaved individuals?,"enslaved, kwg",axiom,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,502,"Which personas, learning paths, media resources, topics, publications, authors, departments, enslaved individuals, locations, events, occupations, and relationships are connected?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,503,"Which universities or departments produce publications about locations where enslaved individuals are recorded, and how do those publications relate to time periods and event types?","core_scholar_rich, enslaved",ttl,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,504,"Which scholarly publications and curriculum resources cover topics associated with cruises conducted by specific vessels, sponsored by specific organizations, or linked to specific datasets and samples?","core_scholar_rich, currkg, gmo",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","currkg, gmo",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,505,"Which geographical places associated with enslaved individuals also experienced hazards during overlapping time periods, and what were the hazard types and recorded enslaved populations?","enslaved, kwg",ttl,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,506,"Which personas are associated with learning paths that include modules about enslaved individuals, historical events, or demographic records?","currkg, enslaved",ttl,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,507,"For each region, how do cruise trajectories, sample locations, hazard geometries, and hazard temporal scopes overlap?","gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,508,"For each hazard-affected region, which cruises, vessels, sponsoring organizations, and physical samples are recorded?","gmo, kwg",axiom,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,509,Which places associated with enslaved individuals experienced hazards during the same century as the enslaved-person records?,"enslaved, kwg",nen,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,510,"Which personas, learning paths, media resources, topics, publications, authors, departments, enslaved individuals, locations, events, occupations, and relationships are connected?","core_scholar_rich, currkg, enslaved",nen,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
